ticker,date,close_price
NVDA,2023-08-29,48.69
NVDA,2023-08-30,49.17
NVDA,2023-08-31,49.26
NVDA,2023-09-01,48.41
NVDA,2023-09-05,48.45
NVDA,2023-09-06,46.97
NVDA,2023-09-07,46.15
NVDA,2023-09-08,45.49
NVDA,2023-09-11,45.09
NVDA,2023-09-12,44.79
NVDA,2023-09-13,45.4
NVDA,2023-09-14,45.5
NVDA,2023-09-15,43.82
NVDA,2023-09-18,43.88
NVDA,2023-09-19,43.44
NVDA,2023-09-20,42.16
NVDA,2023-09-21,40.94
NVDA,2023-09-22,41.53
NVDA,2023-09-25,42.14
NVDA,2023-09-26,41.83
NVDA,2023-09-27,42.39
NVDA,2023-09-28,43.01
NVDA,2023-09-29,43.42
NVDA,2023-10-02,44.7
NVDA,2023-10-03,43.44
NVDA,2023-10-04,43.96
NVDA,2023-10-05,44.6
NVDA,2023-10-06,45.68
NVDA,2023-10-09,45.19
NVDA,2023-10-10,45.71
NVDA,2023-10-11,46.72
NVDA,2023-10-12,46.86
NVDA,2023-10-13,45.38
NVDA,2023-10-16,46.01
NVDA,2023-10-17,43.86
NVDA,2023-10-18,42.12
NVDA,2023-10-19,42.02
NVDA,2023-10-20,41.31
NVDA,2023-10-23,42.89
NVDA,2023-10-24,43.58
NVDA,2023-10-25,41.7
NVDA,2023-10-26,40.25
NVDA,2023-10-27,40.42
NVDA,2023-10-30,41.08
NVDA,2023-10-31,40.7
NVDA,2023-11-01,42.25
NVDA,2023-11-02,43.42
NVDA,2023-11-03,44.92
NVDA,2023-11-06,45.67
NVDA,2023-11-07,45.87
NVDA,2023-11-08,46.49
NVDA,2023-11-09,46.86
NVDA,2023-11-10,48.24
NVDA,2023-11-13,48.53
NVDA,2023-11-14,49.56
NVDA,2023-11-15,48.8
NVDA,2023-11-16,49.39
NVDA,2023-11-17,49.21
NVDA,2023-11-20,50.32
NVDA,2023-11-21,49.85
NVDA,2023-11-22,48.63
NVDA,2023-11-24,47.69
NVDA,2023-11-27,48.15
NVDA,2023-11-28,47.73
NVDA,2023-11-29,48.05
NVDA,2023-11-30,46.68
NVDA,2023-12-01,46.68
NVDA,2023-12-04,45.43
NVDA,2023-12-05,46.48
NVDA,2023-12-06,45.42
NVDA,2023-12-07,46.51
NVDA,2023-12-08,47.42
NVDA,2023-12-11,46.54
NVDA,2023-12-12,47.57
NVDA,2023-12-13,48.0
NVDA,2023-12-14,48.26
NVDA,2023-12-15,48.8
NVDA,2023-12-18,49.99
NVDA,2023-12-19,49.52
NVDA,2023-12-20,48.03
NVDA,2023-12-21,48.9
NVDA,2023-12-22,48.74
NVDA,2023-12-26,49.19
NVDA,2023-12-27,49.33
NVDA,2023-12-28,49.43
NVDA,2023-12-29,49.43
NVDA,2024-01-02,48.08
NVDA,2024-01-03,47.48
NVDA,2024-01-04,47.91
NVDA,2024-01-05,49.01
NVDA,2024-01-08,52.16
NVDA,2024-01-09,53.05
NVDA,2024-01-10,54.25
NVDA,2024-01-11,54.72
NVDA,2024-01-12,54.61
NVDA,2024-01-16,56.28
NVDA,2024-01-17,55.95
NVDA,2024-01-18,57.01
NVDA,2024-01-19,59.39
NVDA,2024-01-22,59.55
NVDA,2024-01-23,59.77
NVDA,2024-01-24,61.25
NVDA,2024-01-25,61.51
NVDA,2024-01-26,60.92
NVDA,2024-01-29,62.35
NVDA,2024-01-30,62.66
NVDA,2024-01-31,61.42
NVDA,2024-02-01,62.92
NVDA,2024-02-02,66.04
NVDA,2024-02-05,69.21
NVDA,2024-02-06,68.1
NVDA,2024-02-07,69.97
NVDA,2024-02-08,69.52
NVDA,2024-02-09,72.01
NVDA,2024-02-12,72.12
NVDA,2024-02-13,72.0
NVDA,2024-02-14,73.77
NVDA,2024-02-15,72.53
NVDA,2024-02-16,72.48
NVDA,2024-02-20,69.33
NVDA,2024-02-21,67.35
NVDA,2024-02-22,78.4
NVDA,2024-02-23,78.68
NVDA,2024-02-26,78.95
NVDA,2024-02-27,78.56
NVDA,2024-02-28,77.53
NVDA,2024-02-29,78.97
NVDA,2024-03-01,82.13
NVDA,2024-03-04,85.09
NVDA,2024-03-05,85.82
NVDA,2024-03-06,88.55
NVDA,2024-03-07,92.51
NVDA,2024-03-08,87.38
NVDA,2024-03-11,85.63
NVDA,2024-03-12,91.75
NVDA,2024-03-13,90.73
NVDA,2024-03-14,87.79
NVDA,2024-03-15,87.69
NVDA,2024-03-18,88.3
NVDA,2024-03-19,89.24
NVDA,2024-03-20,90.22
NVDA,2024-03-21,91.28
NVDA,2024-03-22,94.13
NVDA,2024-03-25,94.84
NVDA,2024-03-26,92.4
NVDA,2024-03-27,90.09
NVDA,2024-03-28,90.2
NVDA,2024-04-01,90.21
NVDA,2024-04-02,89.3
NVDA,2024-04-03,88.81
NVDA,2024-04-04,85.76
NVDA,2024-04-05,87.86
NVDA,2024-04-08,86.98
NVDA,2024-04-09,85.21
NVDA,2024-04-10,86.89
NVDA,2024-04-11,90.46
NVDA,2024-04-12,88.03
NVDA,2024-04-15,85.85
NVDA,2024-04-16,87.26
NVDA,2024-04-17,83.89
NVDA,2024-04-18,84.52
NVDA,2024-04-19,76.07
NVDA,2024-04-22,79.38
NVDA,2024-04-23,82.28
NVDA,2024-04-24,79.54
NVDA,2024-04-25,82.49
NVDA,2024-04-26,87.58
NVDA,2024-04-29,87.61
NVDA,2024-04-30,86.25
NVDA,2024-05-01,82.9
NVDA,2024-05-02,85.67
NVDA,2024-05-03,88.64
NVDA,2024-05-06,91.98
NVDA,2024-05-07,90.4
NVDA,2024-05-08,90.26
NVDA,2024-05-09,88.59
NVDA,2024-05-10,89.72
NVDA,2024-05-13,90.24
NVDA,2024-05-14,91.2
NVDA,2024-05-15,94.47
NVDA,2024-05-16,94.2
NVDA,2024-05-17,92.32
NVDA,2024-05-20,94.62
NVDA,2024-05-21,95.22
NVDA,2024-05-22,94.79
NVDA,2024-05-23,103.62
NVDA,2024-05-24,106.29
NVDA,2024-05-28,113.7
NVDA,2024-05-29,114.63
NVDA,2024-05-30,110.31
NVDA,2024-05-31,109.44
NVDA,2024-06-03,114.8
NVDA,2024-06-04,116.24
NVDA,2024-06-05,122.23
NVDA,2024-06-06,120.79
NVDA,2024-06-07,120.68
NVDA,2024-06-10,121.58
NVDA,2024-06-11,120.71
NVDA,2024-06-12,124.99
NVDA,2024-06-13,129.4
NVDA,2024-06-14,131.66
NVDA,2024-06-17,130.76
NVDA,2024-06-18,135.36
NVDA,2024-06-20,130.56
NVDA,2024-06-21,126.36
NVDA,2024-06-24,117.92
NVDA,2024-06-25,125.88
NVDA,2024-06-26,126.19
NVDA,2024-06-27,123.79
NVDA,2024-06-28,123.34
NVDA,2024-07-01,124.1
NVDA,2024-07-02,122.47
NVDA,2024-07-03,128.07
NVDA,2024-07-05,125.62
NVDA,2024-07-08,127.99
NVDA,2024-07-09,131.16
NVDA,2024-07-10,134.69
NVDA,2024-07-11,127.19
NVDA,2024-07-12,129.03
NVDA,2024-07-15,128.23
NVDA,2024-07-16,126.15
NVDA,2024-07-17,117.8
NVDA,2024-07-18,120.89
NVDA,2024-07-19,117.74
NVDA,2024-07-22,123.34
NVDA,2024-07-23,122.39
NVDA,2024-07-24,114.06
NVDA,2024-07-25,112.1
NVDA,2024-07-26,112.87
NVDA,2024-07-29,111.41
NVDA,2024-07-30,103.56
NVDA,2024-07-31,116.83
NVDA,2024-08-01,109.03
NVDA,2024-08-02,107.09
NVDA,2024-08-05,100.28
NVDA,2024-08-06,104.08
NVDA,2024-08-07,98.75
NVDA,2024-08-08,104.8
NVDA,2024-08-09,104.58
NVDA,2024-08-12,108.84
NVDA,2024-08-13,115.95
NVDA,2024-08-14,117.89
NVDA,2024-08-15,122.66
NVDA,2024-08-16,124.38
NVDA,2024-08-19,129.79
NVDA,2024-08-20,127.04
NVDA,2024-08-21,128.29
NVDA,2024-08-22,123.54
NVDA,2024-08-23,129.16
